//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//ID	Number	Value	Item	Level	Skill	Luck	Option	ExOpt	AncOp	JOH	Oexe	Socket1	Socket2	Socket3	Socket4	Socket5	Qtd	Duration	Comment
2880	2881	1500	6274	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Small Cape of Lord (7 Days)
2890	2890	800	6275	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Small Wing of Curse (3 Days)
2890	2891	1500	6275	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Small Wing of Curse (7 Days)
2900	2900	800	6276	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Small Wings of Elf (3 Days)
2900	2901	1500	6276	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Small Wings of Elf (7 Days)
2910	2910	800	6277	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Small Wings of Heaven (3 Days)
2910	2911	1500	6277	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Small Wings of Heaven (7 Days)
2920	2920	800	6278	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Small Wings of Satan (3 Days)
2920	2921	1500	6278	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Small Wings of Satan (7 Days)
2930	2930	800	6279	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Little Warrior's Cloak (3 Days)
2930	2931	1500	6279	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Little Warrior's Cloak (7 Days)
2940	2940	4000	6285	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Chaos Bundle (1 UN)
2950	2950	32000	6182	11	0	1	0	3	0	0	0	255	255	255	255	255	0	0	// Wing of Illusion (1 UN)
2960	2960	32000	6183	11	0	1	0	3	0	0	0	255	255	255	255	255	0	0	// Wing of Ruin (1 UN)
2970	2970	32000	6180	11	0	1	0	3	0	0	0	255	255	255	255	255	0	0	// Wing of Storm (1 UN)
2980	2980	32000	6184	11	0	1	0	3	0	0	0	255	255	255	255	255	0	0	// Cape of Emperor (1 UN)
2990	2990	32000	6187	11	0	1	0	3	0	0	0	255	255	255	255	255	0	0	// Wing of Dimension (1 UN)
3000	3000	12000	6193	11	0	1	0	3	0	0	0	255	255	255	255	255	0	0	// Cape of Fighter (1 UN)
3010	3010	32000	6194	11	0	1	0	3	0	0	0	255	255	255	255	255	0	0	// Cape of Overrule (1 UN)
3020	3020	25000	6693	0	0	0	0	3	0	0	0	255	255	255	255	255	0	0	// Horn of Fenrir (1 UN)
3030	3030	1000	6659	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Horn of Dinorant (1 UN)
3040	3040	5000	6661	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Dark Raven (1 UN)
3050	3050	5000	6660	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Dark Horse (1 UN)
3060	3060	400	7179	8	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Box of Luck (1 UN)
3070	3070	800	7179	9	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Box of Luck (1 UN)
3080	3080	1500	7179	10	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Box of Luck (1 UN)
3090	3090	2200	7179	11	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Box of Luck (1 UN)
3100	3100	3000	7179	12	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Box of Luck (1 UN)
3110	3110	500	7254	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Cherry Blossom Rice Cake (1 UN)
3120	3120	500	7253	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Cherry Blossom Wine (1 UN)
3130	3130	500	7255	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Cherry Blossom Flower Petal (1 UN)
3140	3140	50	7250	0	0	0	0	0	0	0	0	255	255	255	255	255	20	0	// Elixir of Control (1 UN)
3150	3150	50	7249	0	0	0	0	0	0	0	0	255	255	255	255	255	20	0	// Elixir of Energy (1 UN)
3160	3160	8	7262	0	0	0	0	0	0	0	0	255	255	255	255	255	20	0	// Medium Elite Healing Potion (20 UN)
3170	3170	500	7223	0	0	0	0	0	0	0	0	255	255	255	255	255	20	0	// Green Chaos Box (1 UN)
3180	3180	500	7224	0	0	0	0	0	0	0	0	255	255	255	255	255	20	0	// Red Chaos Box (1 UN)
3190	3190	500	7225	0	0	0	0	0	0	0	0	255	255	255	255	255	20	0	// Purple Chaos Box (1 UN)
3200	3200	500	7246	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Elixir of Strength (1 UN)
3210	3210	500	7247	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Elixir of Agility (1 UN)
3220	3220	500	7248	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Elixir of Health (1 UN)
3230	3230	500	7249	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Elixir of Energy (1 UN)
3240	3240	500	7250	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Elixir of Control (1 UN)
3250	3250	1200	7280	0	0	0	7	0	0	0	0	255	255	255	255	255	0	0	// Llave plateada (1 UN)
3260	3260	1200	7281	0	0	0	7	0	0	0	0	255	255	255	255	255	0	0	// Gold Key (1 UN)
3270	3270	200	7263	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Chaos Card  Mini (1 UN)
3280	3280	200	7331	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Vault Expansion Certificate (1 UN)
3290	3290	2000	7330	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Magic Backpack (1 UN)
3300	3300	200	7263	0	0	0	7	0	0	0	0	255	255	255	255	255	0	0	// Chaos Card  Mini (1 UN)
3310	3310	200	7331	0	0	0	7	0	0	0	0	255	255	255	255	255	0	0	// Vault Expansion Certificate (1 UN)
3320	3320	900	6778	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Anillo Skeleton (3 Days)
3320	3321	1800	6778	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Anillo Skeleton (7 Days)
3330	3330	1000	6732	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Anillo Panda (3 Days)
3330	3331	1900	6732	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Anillo Panda (7 Days)
3340	3340	1000	6763	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Anillo de Mago Letal (3 Days)
3340	3341	1800	6763	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Anillo de Mago Letal (7 Days)
3350	3350	400	6766	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Anillo Rubi (3 Days)
3350	3351	1400	6766	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Anillo Rubi (7 Days)
3360	3360	400	6767	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Anillo Topacio (3 Days)
3360	3361	1400	6767	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Topaz Ring (7 Days)
3370	3370	500	6768	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Anillo Amatista (3 Days)
3370	3371	1400	6768	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Amethyst Ring (7 Days)
3380	3380	400	6769	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Collar Rubies (3 Days)
3380	3381	1400	6769	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Ruby Necklace (7 Days)
3390	3390	400	6770	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Collar Esmeraldas (3 Days)
3390	3391	1400	6770	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Emerald Necklace (7 Days)
3400	3400	400	6771	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Collar de Zafiros (3 Days)
3400	3401	1400	6771	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Collar de Zafiros (7 Days)
3460	3460	500	6701	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Sello de Sustento (1 Days)
3460	3461	1000	6701	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Sello de Sustento (3 Days)
3460	3462	1600	6701	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Sello de Sustento (7 Days)
3470	3470	750	6699	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Sello de Ascension (1 Days)
3470	3471	1500	6699	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Seal of Ascension (3 Days)
3470	3472	3000	6699	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Seal of Ascension (7 Days)
3480	3480	750	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Sello de Riqueza (1 Days)
3480	3481	1500	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Seal of Wealth (3 Days)
3480	3482	3000	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Seal of Wealth (7 Days)
3490	3490	7500	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Sello de Curacion (1 Days)
3490	3491	1500	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Seal of Healing (3 Days)
3490	3492	3000	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Seal of Healing (7 Days)
3500	3500	750	6719	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Sello de Divinidad (1 Days)
3500	3501	1500	6719	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Seal of Divinity (3 Days)
3500	3502	3000	6719	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Seal of Divinity (7 Days)
3510	3510	800	6760	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Max AG Impulsor (1 Days)
3510	3511	1600	6760	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Max AG Boost Aura (3 Days)
3510	3512	3200	6760	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Max AG Boost Aura (7 Days)
3520	3520	800	6761	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Max SD Impulsor (1 Days)
3520	3521	1300	6761	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Max SD Boost Aura (3 Days)
3520	3522	3200	6761	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Max SD Boost Aura (7 Days)
3530	3530	1200	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Mascota Panda (3 Days)
3530	3531	1900	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Pet Panda (7 Days)
3540	3540	1300	6762	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Mascota Unicornio (3 Days)
3540	3541	1900	6762	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Pet Unicorn (7 Days)
3550	3550	1200	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Pet Skeleton (3 Days)
3550	3551	1800	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Pet Skeleton (7 Days)
3560	3560	800	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Demon (3 Days)
3560	3561	1400	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Demon (7 Days)
3570	3570	800	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Spirit of Guardian (3 Days)
3570	3571	1400	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Spirit of Guardian (7 Days)
3580	3580	1000	6723	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Pet Rudolf (3 Days)
3580	3581	1400	6723	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Pet Rudolf (7 Days)
3600	3600	5000	6661	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Dark Raven (1 UN)
3610	3610	5000	6660	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Caballo Oscuro (1 UN)
3620	3620	500	6659	9	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Horn of Dinorant (1 UN)
3630	3630	6000	6693	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Horn of Fenrir (1 UN)
3640	3640	100	7221	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Talisman of Luck (10 %)
3670	3670	600	7264	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Talisman of Chaos Assembly (1 UN)
3680	3680	250	6725	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Talisman of Resurrection (1 UN)
3690	3690	200	6726	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Talisman of Mobility (1 UN)
3700	3700	150	6737	0	0	0	0	0	0	0	0	255	255	255	255	255	0	3600	// Talisman del Guardian (1 Hours)
3710	3710	100	6738	0	0	0	0	0	0	0	0	255	255	255	255	255	0	3600	// Talisman Proteccion de Obj. (1 Hours)
3720	3720	600	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Quickness (1 Days)
3720	3721	2600	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Pergamino de Rapidez (7 Days)
3730	3730	600	7266	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Strength (1 Days)
3730	3731	2600	7266	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Strength (7 Days)
3740	3740	600	7265	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Battle (1 Days)
3740	3741	2600	7265	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Battle (7 Days)
3750	3750	600	7244	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Health (1 Days)
3750	3751	2600	7244	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Health (7 Days)
3760	3760	600	7245	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Mana (1 Days)
3760	3761	2600	7245	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Mana (7 Days)
3770	3770	5000	6149	0	0	1	7	7	0	0	0	255	255	255	255	255	0	0	// Wings of Dragon (1 UN)
3770	3771	6000	6149	15	1	1	7	31	0	0	0	255	255	255	255	255	0	0	// Wings of Dragon (1 UN)
3780	3780	5000	6150	0	0	1	7	25	0	0	0	255	255	255	255	255	0	0	// Wings of Darkness (1 UN)
3780	3781	6000	6150	15	0	1	7	31	0	0	0	255	255	255	255	255	0	0	// Wings of Darkness (1 UN)
3790	3790	5000	6148	9	0	1	7	19	0	0	0	255	255	255	255	255	0	0	// Wings of Soul (1 UN)
3790	3791	6000	6148	15	0	1	7	31	0	0	0	255	255	255	255	255	0	0	// Wings of Soul (1 UN)
3800	3800	5000	6147	0	0	1	7	13	0	0	0	255	255	255	255	255	0	0	// Wings of Spirits (1 UN)
3800	3801	6000	6147	15	1	1	7	31	0	0	0	255	255	255	255	255	0	0	// Wings of Spirits (1 UN)
3810	3810	5000	6186	11	0	1	7	21	0	0	0	255	255	255	255	255	0	0	// Wind of Despair (1 UN)
3810	3811	6000	6186	15	1	1	7	31	0	0	0	255	255	255	255	255	0	0	// Wind of Despair (1 UN)
3820	3820	5000	6193	9	0	1	2	21	0	0	0	255	255	255	255	255	0	0	// Cape of Fighter (1 UN)
3820	3821	6000	6193	15	1	1	7	31	0	0	0	255	255	255	255	255	0	0	// Cape of Fighter (1 UN)
3830	3830	5000	6686	9	0	1	7	13	0	0	0	255	255	255	255	255	0	0	// Cape of Lord (1 UN)
3830	3831	6000	6686	15	1	1	7	31	0	0	0	255	255	255	255	255	0	0	// Cape of Lord (1 UN)
3840	3840	10000	6180	0	0	1	7	7	0	0	0	255	255	255	255	255	0	0	// Wing of Storm (1 UN)
3840	3841	11000	6180	15	1	1	7	31	0	0	0	255	255	255	255	255	0	0	// Wing of Storm (1 UN)
3850	3850	10000	6181	9	0	1	7	13	0	0	0	255	255	255	255	255	0	0	// Wing of Eternal (1 UN)
3850	3851	11000	6181	15	1	1	7	31	0	0	0	255	255	255	255	255	0	0	// Wing of Eternal (1 UN)
3860	3860	10000	6182	0	0	1	7	13	0	0	0	255	255	255	255	255	0	0	// Wing of Illusion (1 UN)
3860	3861	11000	6182	15	1	1	7	31	0	0	0	255	255	255	255	255	0	0	// Wing of Illusion (1 UN)
3870	3870	10000	6183	9	0	1	7	5	0	0	0	255	255	255	255	255	0	0	// Wing of Ruin (1 UN)
3870	3871	11000	6183	15	1	1	7	31	0	0	0	255	255	255	255	255	0	0	// Wing of Ruin (1 UN)
3880	3880	10000	6184	9	0	1	7	25	0	0	0	255	255	255	255	255	0	0	// Cape of Emperor (1 UN)
3880	3881	11000	6184	15	1	1	7	31	0	0	0	255	255	255	255	255	0	0	// Cape of Emperor (1 UN)
3890	3890	10000	6187	9	0	1	7	13	0	0	0	255	255	255	255	255	0	0	// Wing of Dimension (1 UN)
3890	3891	11000	6187	15	1	1	7	31	0	0	0	255	255	255	255	255	0	0	// Wing of Dimension (1 UN)
3920	3920	600	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Defense (1 Days)
3920	3921	2600	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Defense (7 Days)
3930	3930	600	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Wrath (1 Days)
3930	3931	2600	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Wrath (7 Days)
3940	3940	600	7243	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Wizardry (1 Days)
3940	3941	2600	7243	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Wizardry (7 Days)
10000	10000	1	7281	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Gold Key (1 EA)
10001	10001	1	7281	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Gold Key (1 EA)
10002	10002	100	6723	0	0	0	0	0	0	0	0	255	255	255	255	255	0	25200	// Pet Rudolf (7 Days)
10003	10003	100	6791	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// 1st Lucky Armor Ticket (1 UN)
10004	10004	100	6792	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// 1st Lucky Pants Ticket (1 UN)
10005	10005	100	6793	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// 1st Lucky Helm Ticket (1 UN)
10006	10006	100	6794	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// 1st Lucky Gloves Ticket (1 UN)
10007	10007	100	6795	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// 1st Lucky Boots Ticket (1 UN)
10008	10008	50	3587	0	0	1	0	0	10	0	0	255	255	255	255	255	0	0	// Lucky 2 Legendario (1 UN)
10009	10009	50	3585	0	0	1	0	0	10	0	0	255	255	255	255	255	0	0	// Dragon Helm (1 UN)
10010	10010	50	3585	0	0	1	0	0	5	0	0	255	255	255	255	255	0	0	// Dragon Helm (1 UN)
10011	10011	100	6159	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Chaos (1 UN)
10012	10012	10	7181	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Bless (1 UN)
10013	10013	10	7182	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Soul (1 UN)
10014	10014	10	7184	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Life (1 UN)
10015	10015	10	7190	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel of Creation (1 UN)
10016	10016	50	6796	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// 2nd Lucky Armor Ticket (1 UN)
10017	10017	50	6797	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// 2nd Lucky Pants Ticket (1 UN)
10018	10018	50	6798	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// 2nd Lucky Helm Ticket (1 UN)
10019	10019	50	6799	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// 2nd Lucky Gloves Ticket (1 UN)
10020	10020	50	6800	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// 2nd Lucky Boots Ticket (1 UN)
end
